screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0201,31539656,Characterizing the impact of 2D and 3D culture conditions on the therapeutic effects of human mesenchymal stem cell secretome on corneal wound healing in vitro and ex vivo.,"The therapeutic effects of secreted factors (secretome) produced by bone marrow-derived human mesenchymal stem cells (MSCs) were evaluated as a function of their growth in 2D culture conditions and on 3D electrospun fiber scaffolds. Electrospun fiber scaffolds composed of polycaprolactone and gelatin were fabricated to provide a 3D microenvironment for MSCs, and their mechanical properties were optimized to be similar to corneal tissue. The secretome produced by the MSCs cultured on 3D fiber matrices versus 2D culture dishes were analyzed using a Luminex immunoassay, and the secretome of MSCs cultured on the 3D versus 2D substrates showed substantial compositional differences. Concentrations of factors such as HGF and ICAM-1 were increased over 5 times in 3D cultures compared to 2D cultures. In vitro proliferation and scratch-based wound healing assays were performed to compare the effects of the secretome on corneal fibroblast cells (CFCs) when delivered synchronously from co-cultured MSCs through a trans-well co-culture system versus asynchronously after harvesting the factors separately and adding them to the media. Cell viability of CFCs was sustained for 6 days when co-cultured with MSCs seeded on the fibers but decreased with time under other conditions. Scratch assays showed 95% closure at 48 h when CFCs were co-cultured with MSCs seeded on fibers, while the control group only exhibited 50% closure at 48 h. Electrospun fibers seeded with MSCs were then applied to a rabbit corneal organ culture system, and MSCs seeded on fibers promoted faster epithelialization and less scarring. Corneas were fixed and stained for alpha smooth muscle actin (α-SMA), and then analyzed by confocal microscopy. Immunostaining showed that expression of α-SMA was lower in corneas treated with MSCs seeded on fibers, suggesting suppression of myofibroblastic transformation. MSCs cultured on electrospun fibers facilitate wound healing in CFCs and on explanted corneas through differential secretome profiles compared to MSCs cultured on 2D substrates. Future work is merited to further understand the nature and basis of these differences and their effects in animal models. STATEMENT OF SIGNIFICANCE: Previous studies have shown that the secretome of bone marrow-derived mesenchymal stem cells (MSC) is promotes corneal wound healing by facilitating improved wound closure rates and reduction of scarring and neovascularization. The present research is significant because it provides evidence for the modulation of the secretome as a function of the MSC culture environment. This leads to differential expression of therapeutic factors secreted, which can impact corneal epithelial and stromal healing after severe injury. In addition, this article shows that co-continuous delivery of the MSC secretome improves cell migration and proliferation over aliquoted delivery, and that MSCs grown on three-dimensional electrospun fiber constructs may provide a favorable microenvironment for cultured MSCs and as a carrier to deliver their secreted factors to the ocular surface.",2019,Acta biomaterialia,10.1016/j.actbio.2019.09.022,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0219,31692998,Matrix Metalloproteinase-Deactivating Contact Lens for Corneal Melting.,"Corneal melting is an uncontrolled, excessive degradation of cellular and extracellular components of the cornea. This potential cause of corneal blindness is caused by excessive expression of zinc-dependent matrix metalloproteinases (MMPs) and has no satisfying cure as of now. Herein, we introduce a novel therapeutic hydrogel which can be made into a contact lens to slow down the progression of corneal melting by deactivating MMPs. The hydrogel backbone is comprised of poly(2-hydroxyetyl methacrylate) (pHEMA), a main material for commercial contact lenses, and dipicolylamine (DPA) which has high affinity and selectivity towards zinc ion. Due to the high affinity towards zinc ions, the DPA-conjugated pHEMA (pDPA-HEMA) hydrogel selectively removes zinc ions from a physiological buffer and deactivates MMP-1, MMP-2 and MMP-9 within 2 hours. pDPA-HEMA hydrogel also effectively prevents degradation of porcine corneas by collagenase A, a zinc-dependent protease, whereas the corneas completely degrades within 15 hours when incubated with pHEMA hydrogel. The presence of pDPA-HEMA hydrogel does not affect the viability of keratocytes and corneal epithelial cells. Unlike the conventional MMP inhibitors (MMPi), the pDPA-HEMA hydrogel minimizes the risk of serious non-specific side effects, and provides a method to slow down the progression of corneal melting and other related ocular diseases.",2019,ACS biomaterials science & engineering,10.1021/acsbiomaterials.8b01404,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0224,31751429,Treatment of corneal endothelial damage in a rabbit model with a bioengineered graft using human decellularized corneal lamina and cultured human corneal endothelium.,"OBJECTIVE: We aimed to investigate the functionality of human decellularized stromal laminas seeded with cultured human corneal endothelial cells as a tissue engineered endothelial graft (TEEK) construct to perform endothelial keratoplasty in an animal model of corneal endothelial damage. METHODS: Engineered corneal endothelial grafts were constructed by seeding cultured human corneal endothelial cell (hCEC) suspensions onto decellularized human corneal stromal laminas with various coatings. The functionality and survival of these grafts with cultured hCECs was examined in a rabbit model of corneal endothelial damage after central descemetorhexis. Rabbits received laminas with and without hCECs (TEEK and control group, respectively). RESULTS: hCEC seeding over fibronectin-coated laminas provided an optimal and consistent endothelial cell count density and polygonal shape on the decellularized laminas, showing active pump fuction. Surgery was performed uneventfully as standard Descemet stripping automated endothelial keratoplasty (DSAEK). Corneal transparency gradually recovered in the TEEK group, whereas haze and edema persisted for up to 4 weeks in the controls. Histologic examination showed endothelial cells of human origin covering the posterior surface of the graft in the TEEK group. CONCLUSIONS: Grafting of decellularized stroma carriers re-surfaced with human corneal endothelial cells ex vivo can be a readily translatable method to improve visual quality in corneal endothelial diseases.",2019,PloS one,10.1371/journal.pone.0225480,B3_stroma;C4_endothelium;D3_full_thickness_multilayer,3,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0232,31867140,Confocal and Histological Features After Poly(Ethylene Glycol) Diacrylate Corneal Inlay Implantation.,"PURPOSE: To evaluate the in vivo biocompatibility of photopolymerized poly(ethylene glycol) diacrylate (PEGDA) intrastromal inlays in rabbit corneas. METHODS: Sixty-three eyes of 42 New Zealand rabbits were included. Manual intrastromal pockets were dissected in 42 eyes. PEGDA inlays were obtained using a specifically designed photomask and were inserted in the intrastromal pocket of 21 eyes (inlay group); the remaining 21 right eyes did not receive any implant (pocket-only group). Twenty-one eyes with no intervention were used as controls. In vivo confocal microscopy (IVCM) was performed at every visit. After 2 months, rabbits were sacrificed and corneas removed for histological analysis. RESULTS: Corneas remained clear in all but two animals, and five cases of corneal neovascularization were seen (P = 0.2). Inlays remained stable without evidence of lateral or anterior migration, and no other complications were observed. No changes in anterior and posterior keratocyte density (P = 0.3 and P = 0.1, respectively) or endothelial cell density (P = 0.23) were observed between groups during the study time by IVCM. On pathology samples, thinning of the epithelium over the inlay area and epithelial hyperplasia over the edges were observed. A polygonal empty space with no evidence of PEGDA hydrogel within the midstroma was seen in the inlay group. Keratocytes were normal in shape and number in the vicinity of the PEGDA implant area. CONCLUSIONS: Photopolymerized PEGDA intrastromal inlays have shown relatively good safety and stability in rabbit corneas. Inlays were biostable in the corneal environment and remained transparent during follow up. TRANSLATIONAL RELEVANCE: The investigated PEGDA is promising for the development of biocompatible intrastromal implants.",2019,Translational vision science & technology,10.1167/tvst.8.6.39,B3_stroma;C4_endothelium,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0240,31956817,Construction and Evaluation of Collagen-Based Corneal Grafts Using Polycaprolactone To Improve Tension Stress.,"The emergence of innovative surgical procedures using partial thickness corneal transplant has created a need for the development of corneal grafts to replace pathologic corneal tissue. Corneal repair materials have been successfully prepared in the past 10 years, but they were difficult to be used in clinics because of the unbearable tension caused by interrupted suture during routine surgery. However, polycaprolactone (PCL), a medical polymer material, can solve this problem. Therefore, a hierarchical collagen (Col)-based corneal graft with curvature, consisting of a transparent core part composed of collagen in the center and a mechanically robust fixed part containing collagen and polycaprolactone in the edge, was used as a potential corneal graft for corneal repair and regeneration in this study. The hierarchical collagen-based corneal grafts [collagen-polycaprolactone (Col-PCL) membranes] that are capable of mimicking the native cornea were developed based on chemical and thermal crosslinking mechanisms. The water adsorption of Col-PCL membranes could reach over 80% similar to that of human cornea, and its swelling could reach over 400%. More importantly, the formed Col-PCL membranes could resist a larger tensile strength (1.1 ± 0.03 MPa) before rupturing in comparison with pure collagen membranes and polycaprolactone membranes. Furthermore, the biodegradable Col-PCL membranes could facilitate cell adhesion and proliferation as well as cell migration (exhibiting epithelial wound coverage in <5 days), which showed promise as corneal grafts for cornea tissue engineering.",2020,ACS omega,10.1021/acsomega.9b03297,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Include,,epithelium_limbus,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0253,32097748,Multifunctional synthetic Bowman's membrane-stromal biomimetic for corneal reconstruction.,"As the outermost layer of the eye, the cornea is vulnerable to physical and chemical trauma, which can result in loss of transparency and lead to corneal blindness. Given the global corneal donor shortage, there is an unmet need for biocompatible corneal substitutes that have high transparency, mechanical integrity and regenerative potentials. Herein we engineered a dual-layered collagen vitrigel containing biomimetic synthetic Bowman's membrane (sBM) and stromal layer (sSL). The sBM supported rapid epithelial cell migration, maturation and multilayer formation, and the sSL containing tissue-derived extracellular matrix (ECM) microparticles presented a biomimetic lamellar ultrastructure mimicking the native corneal stroma. The incorporation of tissue-derived microparticles in sSL layer significantly enhanced the mechanical properties and suturability of the implant without compromising the transparency after vitrification. In vivo performance of the vitrigel in a rabbit anterior lamellar keratoplasty model showed full re-epithelialization within 14 days and integration of the vitrigel with the host tissue stroma by day 30. The migrated epithelial cells formed functional multilayer with limbal stem cell marker p63 K14 expressed in the lower layer, epithelial marker K3 and K12 expressed through the layers and tight junction protein ZO-1 expressed by the multilayers. Corneal fibroblasts migrated into the implants to facilitate host/implant integration and corneal stromal regeneration. In summary, these results suggest that the multi-functional layers of this novel collagen vitrigel exhibited significantly improved biological performance as corneal substitute by harnessing a fast re-epithelialization and stromal regeneration potential.",2020,Biomaterials,10.1016/j.biomaterials.2020.119880,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0270,32363924,In Vitro Evaluation and Transplantation of Human Corneal Endothelial Cells Cultured on Biocompatible Carriers.,"Corneal transplantation is currently the only effective treatment option for dysfunctional corneal endothelial cells (CEC). In this study, we test in vitro the surgical potential of cultivated human corneal endothelial cells (hCEC) on human anterior lens capsule (HALC), LinkCell™ bioengineered collagen sheets of 20-µm thickness (LK20), and denuded Descemet membrane (dDM) as tissue-engineered grafts for Descemet membrane (DM) endothelial keratoplasty (DMEK) to bypass the problem of donor tissue availability. Primary hCEC cultured on all carriers formed a monolayer of tightly packed cells with a high cell viability rate (96% ± 4%). hCEC on HALC and LK20 showed unremarkable expression of zonula occludens-1 (ZO-1) and Na(+)/K(+)-adenosine triphosphatase (ATPase), while Na(+)/K(+)-ATPase expression of cells seeded on dDM was mainly cytoplasmic. All hCEC-carrier constructs were evaluated by simulating DMEK surgery in vitro using a human donor cornea without DM mounted on an artificial anterior chamber (AC) and a regular DMEK-graft used as a surgical reference model. During in vitro surgery, hCEC-HALC constructs behaved most similarly to a DMEK-graft during implantation and unfolding, showing good adhesion to the bare stroma. On the other hand, hCEC-LK20 and hCEC-dDM constructs required some additional handling because of challenges related to the surgical procedure, although they were both successfully unfolded and implanted in the artificial AC. The hCEC-dDM constructs showed similar graft adherence as hCEC-HALC constructs, while adherence of hCEC-LK20 constructs was less effective. After the in vitro surgery, the estimated area populated by viable cells on the hCEC-HALC and hCEC-LK20 constructs was ∼83% and ∼67%, respectively. Overall, hCEC-HALC constructs behaved most similarly to a DMEK-graft during in vitro DMEK surgery, while graft adhesion and surgical handling, respectively, are parameters still requiring optimization for hCEC-LK20 and hCEC-dDM constructs.",2020,Cell transplantation,10.1177/0963689720923577,C4_endothelium;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0273,32368948,Engineering a Corneal Stromal Equivalent Using a Novel Multilayered Fabrication Assembly Technique.,"To overcome the serious shortage of donor corneas for transplantation, alternatives based on tissue engineering need to be developed. Decellularized corneas are one potential alternative, but their densely packed collagen architecture inhibits recellularization in vitro. Therefore, a new rapid method of recellularizing these constructs to ensure high cellularity throughout the collagen scaffold is needed. In this study, we developed a novel method for fabricating corneal constructs by using decellularized porcine corneal sheets assembled using a bottom-up approach by layering multiple sheets between cell-laden collagen I hydrogel. Corneal lenticules were cut from porcine corneas by cryosectioning, then decellularized with detergents and air-dried for storage as sheets. Human corneal stromal cells were encapsulated in collagen I hydrogel and cast between the dried sheets. Constructs were cultured in serum-free medium supplemented with ascorbic acid and insulin for 2 weeks. Epithelial cells were then seeded on the surface and cultured for an additional week. Transparency, cell viability, and phenotype were analyzed by qPCR, histology, and immunofluorescence. Constructs without epithelial cells were sutured onto an ex vivo porcine cornea and cultured for 1 week. Lenticules were successfully decellularized, achieving dsDNA values of 13 ± 1.2 ng/mg dry tissue, and were more resistant to degradation than the collagen I hydrogels. Constructs maintained high cell viability with a keratocyte-like phenotype with upregulation of keratocan, decorin, lumican, collagen I, ALDH3A1, and CD34 and the corneal epithelial cells stratified with a cobblestone morphology. The construct was amenable to surgical handling and no tearing occurred during suturing. After 7 days ex vivo, constructs were covered by a neoepithelium from the host porcine cells and integration into the host stroma was observed. This study describes a novel approach toward fabricating anterior corneal substitutes in a simple and rapid manner, obtaining mature and suturable constructs using only tissue-derived materials.",2020,Tissue engineering. Part A,10.1089/ten.TEA.2020.0019,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0308,32652796,Decellularized human corneal stromal cell sheet as a novel matrix for ocular surface reconstruction.,"The shortage of donor corneas as well as the limitations of tissue substitutes leads to the necessity to develop alternative materials for ocular surface reconstruction. Corneal surface substitutes must fulfill specific requirements such as high transparency, low immunogenicity, and mechanical stability combined with elasticity. This in vitro study evaluates a decellularized matrix secreted from human corneal fibroblasts (HCF) as an alternative material for ocular surface reconstruction. HCF from human donors were cultivated with the supplementation of vitamin C to form a stable and thick matrix. Furthermore, due to enhanced cultivation time, a three-dimensional like multilayered construct which partly mimics the complex structure of the corneal stroma could be generated. The formed human cell-based matrices (so-called cell sheets [CS]) were subsequently decellularized. The complete cell removal, collagen content, ultrastructure, and cell toxicity of the decellularized CS (DCS) as well as biomechanical properties were analyzed. Surgical feasibility was tested on enucleated porcine eyes. After decellularization and sterilization, a transparent, thick, cell free, and sterile tissue substitute resulted, which allowed expansion of limbal epithelial stem cells with no signs of cytotoxicity, and good surgical feasibility. DCS seem to be a promising new corneal tissue substitute derived from human cells without the limitation of donor material; however, future in vivo studies are necessary to further elucidate its potential for ocular surface reconstruction.",2020,Journal of tissue engineering and regenerative medicine,10.1002/term.3103,B3_stroma;D3_full_thickness_multilayer,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0329,32841745,Decellularized porcine cornea-derived hydrogels for the regeneration of epithelium and stroma in focal corneal defects.,"PURPOSE: Hydrogels derived from decellularized tissues provide superior biocompatibility, tenability and tissue-specific extracellular matrix (ECM) components. Based on the preparation of decellularized porcine cornea (DPC), here we developed an injectable and transparent hydrogel for the regeneration of epithelium and stroma in focal corneal defects. METHODS: The DPC-derived hydrogel was prepared with N-cyclohexyl-N'-(2-morpholinethyl) carbodiimide metho-p-toluenesulfonate/N-hydroxysuccinimide (CMC/NHS) as cross-linkers. The characteristics of the hydrogel were analyzed and its cytocompatibility was assessed by Live/Dead and Cell Counting Kit (CCK)-8 assays. Immunofluorescence staining, quantitative PCR and Western blot analyses were performed to assess the relative protein and gene expression in corneal fibroblasts on hydrogel. The safety and efficiency of the hydrogel for repairing focal corneal defects in rabbit were measured by slit-lamp, anterior segment optical coherence tomography (AS-OCT), confocal microscopy and histological analyses. RESULTS: The DPC-derived hydrogel cross-linked with CMC/NHS assumed favorable transparency, exhibited distinct mechanical properties and preserved the ECM components of native porcine cornea (NPC). In vitro experiments showed that the hydrogel maintained the phenotype, supported the proliferation and promoted the ECM synthesis of corneal fibroblasts. When injected onto rabbit corneas, the hydrogel rapidly covered, solidified and formed a smooth surface on the focal defect. Corneal epithelium was fully regenerated within 3 days. The thickness of the corneal epithelium and stroma was restored at 12 weeks after surgery without significant inflammation or scar formation. Notably, the hydrogel showed no harmful effects on the resident stroma and endothelium. CONCLUSIONS: The DPC-derived hydrogel may represent a promising biomaterial for corneal epithelial and stromal regeneration.",2020,The ocular surface,10.1016/j.jtos.2020.07.020,A3_epithelium_limbus;B3_stroma;C4_endothelium,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0346,33037282,A porous collagen-based hydrogel and implantation method for corneal stromal regeneration and sustained local drug delivery.,"Biomaterials designed to replace the diseased cornea could be used to treat corneal blindness where human donor tissue is in short supply, but challenges are the integration of biomaterials with host tissue and cells, avoiding a rapid material degradation and maintaining corneal transparency. Additionally, implantation surgery often triggers an aggressive wound healing response that can lead to corneal thinning and opacity. Here, we report a collagen-based hydrogel with transparency and mechanical properties suitable for replacing a substantial portion of a damaged or diseased corneal stroma. The porous hydrogel permitted migration and population by host cells while maintaining transparency and thickness six months after surgical implantation in an in vivo model of human corneal surgery. With a novel hybrid surgical implantation technique inspired by LASIK refractive surgery, rapid wound healing occurred around implants to maintain biomaterial integrity, transparency and function. Host stromal cell repopulation and regeneration of host epithelium and nerves were observed, as necessary steps towards corneal regeneration. Finally, as a proof-of-principle, the hydrogel loaded with a neuroregenerative drug achieved sustained slow-release drug delivery in vitro. The proposed hydrogel and novel implantation technique together represent a therapeutic approach with translational potential for replacing and regenerating diseased corneal stromal tissue.",2020,Scientific reports,10.1038/s41598-020-73730-9,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
